coin,date,n_fills,mean_fill_size,spread_capture_bp_10s,adverse_select_bp_10s,net_markout_bp_10s,spread_capture_bp_60s,adverse_select_bp_60s,net_markout_bp_60s,spread_capture_szw_bp_10s,adverse_select_szw_bp_10s,net_markout_szw_bp_10s,spread_capture_szw_bp_60s,adverse_select_szw_bp_60s,net_markout_szw_bp_60s,rv_10s_bp
BTC,20230612,23520,0.112686,0.020505,-0.764391,-0.743886,0.020505,-0.874042,-0.853536,0.021151,-0.740307,-0.719156,0.021151,-0.905111,-0.883961,1.842818
BTC,20230615,25746,0.136366,0.020873,-0.631093,-0.61022,0.020873,-0.449591,-0.428718,0.021113,-0.683224,-0.66211,0.021113,-0.48404,-0.462926,2.199535
BTC,20230618,16759,0.124112,0.019616,-0.60005,-0.580434,0.019616,-0.654199,-0.634582,0.02014,-0.709698,-0.689557,0.02014,-0.691117,-0.670976,1.425485
BTC,20230621,53413,0.135279,0.023479,-0.642146,-0.618668,0.023479,-0.864386,-0.840907,0.025815,-0.803885,-0.77807,0.025815,-0.769333,-0.743517,4.080871
BTC,20230624,22092,0.109513,0.017573,-0.718272,-0.700698,0.017573,-0.777396,-0.759822,0.017685,-0.692112,-0.674427,0.017685,-0.795462,-0.777777,1.743884
BTC,20230627,29302,0.119355,0.018751,-0.663567,-0.644816,0.018751,-0.691994,-0.673244,0.019522,-0.619362,-0.59984,0.019522,-0.53611,-0.516589,2.135111
BTC,20230630,45367,0.140838,0.027387,-0.860884,-0.833497,0.027387,-1.384156,-1.35677,0.027877,-0.793489,-0.765612,0.027877,-1.131889,-1.104012,3.582059
BTC,20230703,26685,0.115914,0.01849,-0.730291,-0.711801,0.01849,-0.492522,-0.474032,0.021226,-0.770293,-0.749068,0.021226,-0.495185,-0.47396,1.895698
BTC,20230706,41437,0.123203,0.019786,-0.56678,-0.546994,0.019786,-0.767664,-0.747877,0.021056,-0.625258,-0.604201,0.021056,-0.757802,-0.736745,2.834849
BTC,20230709,13069,0.10151,0.016895,-0.733782,-0.716888,0.016895,-0.830703,-0.813808,0.017166,-0.55994,-0.542773,0.017166,-0.692228,-0.675061,0.981002
BTC,20230712,24450,0.133514,0.018625,-0.559778,-0.541153,0.018625,-0.857969,-0.839343,0.019384,-0.665101,-0.645717,0.019384,-0.857972,-0.838588,1.856946
BTC,20230715,9988,0.093589,0.016867,-0.373957,-0.35709,0.016867,-0.469512,-0.452645,0.016936,-0.455813,-0.438877,0.016936,-0.488055,-0.471119,0.674879
BTC,20230718,22654,0.123975,0.024759,-0.720924,-0.696165,0.024759,-0.716743,-0.691983,0.021429,-0.643246,-0.621817,0.021429,-0.494981,-0.473553,1.790136
BTC,20230721,12769,0.1337,0.019094,-0.483418,-0.464324,0.019094,-0.58085,-0.561756,0.018646,-0.508018,-0.489372,0.018646,-0.55279,-0.534144,1.168987
BTC,20230724,25946,0.129606,0.032751,-0.628866,-0.596115,0.032751,-0.283495,-0.250744,0.022675,-0.692599,-0.669924,0.022675,-0.43744,-0.414764,2.475075
BTC,20230727,17752,0.109424,0.017577,-0.539913,-0.522336,0.017577,-0.916055,-0.898478,0.017511,-0.492645,-0.475135,0.017511,-0.757797,-0.740287,0.965452
BTC,20230730,12603,0.122566,0.019573,-0.533175,-0.513602,0.019573,-0.856589,-0.837016,0.02067,-0.540153,-0.519483,0.02067,-0.642464,-0.621794,0.9855
BTC,20230802,26552,0.143984,0.025596,-0.592727,-0.567131,0.025596,-0.976301,-0.950705,0.022447,-0.691313,-0.668867,0.022447,-0.781049,-0.758603,1.85832
BTC,20230805,7637,0.106903,0.017446,-0.278487,-0.261041,0.017446,-0.470723,-0.453277,0.017906,-0.283028,-0.265122,0.017906,-0.49699,-0.479085,0.407162
BTC,20230808,28317,0.135139,0.019909,-0.636851,-0.616941,0.019909,-0.657398,-0.637489,0.020233,-0.617189,-0.596957,0.020233,-0.498254,-0.478021,1.632402
BTC,20230811,13628,0.108325,0.017855,-0.499716,-0.481861,0.017855,-0.819553,-0.801698,0.018192,-0.471643,-0.453451,0.018192,-0.765745,-0.747552,0.802622
BTC,20230814,20241,0.109521,0.017765,-0.609011,-0.591245,0.017765,-0.898703,-0.880938,0.018642,-0.500569,-0.481927,0.018642,-0.657096,-0.638454,1.096375
BTC,20230817,43288,0.153483,0.039523,-1.422423,-1.3829,0.039523,-2.278044,-2.238521,0.043602,-1.279327,-1.235725,0.043602,-1.497586,-1.453985,6.52007
BTC,20230820,9779,0.141543,0.020404,-0.602027,-0.581622,0.020404,-0.888143,-0.867738,0.020612,-0.543927,-0.523315,0.020612,-0.683924,-0.663313,1.033881
BTC,20230823,20679,0.162739,0.022927,-0.715583,-0.692655,0.022927,-0.535888,-0.512961,0.022979,-0.728541,-0.705561,0.022979,-0.564366,-0.541387,2.120303
BTC,20230826,4007,0.129935,0.019316,-0.367144,-0.347828,0.019316,-0.648591,-0.629275,0.019355,-0.459736,-0.440381,0.019355,-0.650723,-0.631368,0.475332
BTC,20230829,28782,0.170659,0.027167,-0.950267,-0.9231,0.027167,-0.584291,-0.557124,0.030015,-1.114663,-1.084649,0.030015,-1.032779,-1.002765,3.610998
BTC,20230901,19728,0.154395,0.022325,-0.647447,-0.625122,0.022325,-0.638619,-0.616294,0.023288,-0.859828,-0.83654,0.023288,-0.958215,-0.934927,2.179017
BTC,20230904,13149,0.124805,0.021564,-0.542054,-0.52049,0.021564,-0.768067,-0.746504,0.023102,-0.599138,-0.576037,0.023102,-0.898989,-0.875888,1.309701
BTC,20230907,17030,0.15556,0.023505,-0.781957,-0.758452,0.023505,-0.890237,-0.866732,0.025385,-0.825618,-0.800233,0.025385,-0.852131,-0.826746,1.753698
BTC,20230910,16917,0.092572,0.020186,-0.508474,-0.488288,0.020186,-0.750144,-0.729958,0.021745,-0.73553,-0.713785,0.021745,-0.937656,-0.915911,1.233875
BTC,20230913,32549,0.111521,0.020701,-0.515386,-0.494686,0.020701,-0.558292,-0.537591,0.021137,-0.623514,-0.602377,0.021137,-0.604402,-0.583265,2.149713
BTC,20230916,24263,0.057338,0.019315,-0.250919,-0.231603,0.019315,-0.420073,-0.400758,0.019805,-0.592554,-0.57275,0.019805,-0.82168,-0.801876,0.914729
BTC,20230919,24787,0.164752,0.019812,-0.774998,-0.755186,0.019812,-1.082477,-1.062666,0.02019,-0.905595,-0.885405,0.02019,-1.156302,-1.136112,2.146513
BTC,20230922,17609,0.103203,0.019257,-0.793208,-0.773951,0.019257,-0.960484,-0.941226,0.019391,-0.55507,-0.535679,0.019391,-0.665922,-0.646532,1.066225
BTC,20230925,19242,0.157413,0.020622,-0.679634,-0.659012,0.020622,-0.746744,-0.726122,0.020617,-0.734435,-0.713818,0.020617,-0.787143,-0.766526,1.597388
BTC,20230928,25711,0.167366,0.021654,-0.623742,-0.602088,0.021654,-0.635944,-0.614289,0.021694,-0.653447,-0.631753,0.021694,-0.930787,-0.909093,2.019962
BTC,20231001,16602,0.141962,0.028715,-0.840293,-0.811578,0.028715,-1.693973,-1.665257,0.032596,-0.890393,-0.857798,0.032596,-1.763357,-1.730761,2.904126
BTC,20231004,23106,0.148153,0.019369,-0.617258,-0.597889,0.019369,-0.533899,-0.51453,0.019951,-0.628819,-0.608868,0.019951,-0.601104,-0.581153,1.694145
BTC,20231007,11928,0.128283,0.01797,-0.411946,-0.393976,0.01797,-0.455642,-0.437672,0.017958,-0.449625,-0.431667,0.017958,-0.329911,-0.311953,0.766618
BTC,20231010,21323,0.138661,0.018976,-0.592552,-0.573576,0.018976,-0.918054,-0.899077,0.019315,-0.532659,-0.513343,0.019315,-0.851605,-0.83229,1.420378
BTC,20231013,19784,0.147127,0.020329,-0.516246,-0.495917,0.020329,-0.89328,-0.872951,0.020527,-0.693604,-0.673077,0.020527,-0.956591,-0.936064,1.566193
BTC,20231016,52096,0.168782,0.046283,-0.46085,-0.414567,0.046283,-0.163843,-0.11756,0.045506,-0.901827,-0.856321,0.045506,-1.070421,-1.024915,5.691586
BTC,20231019,30775,0.131012,0.019218,-0.615465,-0.596246,0.019218,-0.428712,-0.409493,0.019943,-0.587619,-0.567676,0.019943,-0.281532,-0.261589,2.150903
BTC,20231022,23181,0.125783,0.018305,-0.589879,-0.571574,0.018305,-0.683352,-0.665047,0.019835,-0.622331,-0.602496,0.019835,-0.652699,-0.632864,1.547949
BTC,20231025,54722,0.127808,0.016945,-0.686962,-0.670018,0.016945,-1.01061,-0.993665,0.017264,-0.698925,-0.681661,0.017264,-0.825053,-0.807789,3.244961
BTC,20231028,22206,0.104759,0.025089,-0.682418,-0.657329,0.025089,-1.122606,-1.097517,0.019728,-0.751211,-0.731483,0.019728,-1.15883,-1.139102,1.593425
BTC,20231031,35092,0.112363,0.015905,-0.59206,-0.576156,0.015905,-0.61959,-0.603685,0.016461,-0.670268,-0.653807,0.016461,-0.780133,-0.763673,1.857538
BTC,20231103,46885,0.128065,0.016847,-0.76429,-0.747443,0.016847,-0.807805,-0.790958,0.017808,-0.814958,-0.79715,0.017808,-0.617878,-0.60007,2.403147
BTC,20231106,34069,0.116373,0.015725,-0.645761,-0.630036,0.015725,-0.680283,-0.664558,0.015397,-0.640978,-0.625581,0.015397,-0.64186,-0.626463,1.640718
BTC,20231109,75325,0.139404,0.026319,-0.566421,-0.540102,0.026319,-0.585131,-0.558812,0.028657,-0.613335,-0.584678,0.028657,-0.660435,-0.631778,4.454816
BTC,20231112,21073,0.104842,0.014774,-0.52221,-0.507436,0.014774,-0.447406,-0.432632,0.014978,-0.513617,-0.498639,0.014978,-0.426467,-0.411489,1.306467
BTC,20231115,53487,0.12269,0.022563,-0.647818,-0.625256,0.022563,-0.413104,-0.390541,0.023376,-0.711301,-0.687925,0.023376,-0.698259,-0.674882,3.982567
BTC,20231118,19887,0.112226,0.015274,-0.551962,-0.536688,0.015274,-0.533334,-0.51806,0.015943,-0.603308,-0.587365,0.015943,-0.545136,-0.529192,1.306358
BTC,20231121,55286,0.125436,0.019191,-0.487998,-0.468807,0.019191,-0.461253,-0.442062,0.020714,-0.634066,-0.613352,0.020714,-0.398552,-0.377838,3.254369
BTC,20231124,43210,0.127891,0.03171,-0.48617,-0.45446,0.03171,-0.234127,-0.202417,0.021186,-0.58319,-0.562004,0.021186,-0.4429,-0.421713,2.775984
BTC,20231127,33148,0.123076,0.014616,-0.582942,-0.568325,0.014616,-0.908532,-0.893916,0.015038,-0.522343,-0.507305,0.015038,-0.636622,-0.621584,2.055133
BTC,20231130,32481,0.105375,0.014446,-0.451747,-0.437301,0.014446,-0.48524,-0.470793,0.014985,-0.442611,-0.427626,0.014985,-0.465908,-0.450923,1.612113
BTC,20231203,42253,0.092968,0.014868,-0.463646,-0.448778,0.014868,-0.722808,-0.707941,0.016674,-0.492618,-0.475943,0.016674,-0.621869,-0.605195,2.008565
BTC,20231206,54186,0.114326,0.012967,-0.479428,-0.466462,0.012967,-0.468805,-0.455839,0.013461,-0.538517,-0.525056,0.013461,-0.598502,-0.585041,2.666729
BTC,20231209,33828,0.097819,0.016248,-0.528891,-0.512642,0.016248,-0.389558,-0.37331,0.016998,-0.634935,-0.617937,0.016998,-0.524674,-0.507676,1.89035
BTC,20231212,46492,0.128677,0.015508,-0.665872,-0.650364,0.015508,-0.68147,-0.665961,0.016665,-0.721996,-0.705331,0.016665,-0.723807,-0.707142,2.770083
BTC,20231215,42463,0.106721,0.0144,-0.613116,-0.598716,0.0144,-0.866891,-0.852491,0.014226,-0.717796,-0.70357,0.014226,-0.763046,-0.74882,2.408692
BTC,20231218,53148,0.11878,0.01743,-0.558863,-0.541433,0.01743,-0.60321,-0.585781,0.01476,-0.677968,-0.663207,0.01476,-0.589568,-0.574807,2.754695
BTC,20231221,39283,0.125786,0.013157,-0.562136,-0.548978,0.013157,-0.536307,-0.52315,0.013478,-0.681807,-0.668328,0.013478,-0.674961,-0.661483,2.38591
BTC,20231224,30824,0.096581,0.022238,-0.729246,-0.707007,0.022238,-0.737915,-0.715677,0.015872,-0.877914,-0.862042,0.015872,-0.8234,-0.807527,1.956523
BTC,20231227,39094,0.104724,0.025846,-0.537888,-0.512042,0.025846,-0.389409,-0.363564,0.014512,-0.600069,-0.585557,0.014512,-0.541151,-0.526638,2.226475
BTC,20231230,29962,0.105698,0.015487,-0.606416,-0.590929,0.015487,-0.679605,-0.664118,0.013119,-0.693997,-0.680879,0.013119,-0.714724,-0.701605,1.800391
BTC,20240102,66050,0.106656,0.01697,-0.087983,-0.071013,0.01697,0.325182,0.342153,0.016292,-0.642418,-0.626126,0.016292,-0.669551,-0.653259,3.341902
BTC,20240105,69524,0.107642,0.020701,-0.744863,-0.724162,0.020701,-0.608391,-0.58769,0.022703,-0.984449,-0.961746,0.022703,-0.857287,-0.834584,4.57162
BTC,20240108,77823,0.104085,0.029738,-0.412072,-0.382335,0.029738,-0.39054,-0.360802,0.021639,-0.607422,-0.585783,0.021639,-0.666462,-0.644823,3.949228
BTC,20240111,103443,0.09026,0.022081,-0.535051,-0.51297,0.022081,-0.466617,-0.444536,0.02012,-0.725071,-0.704951,0.02012,-0.720388,-0.700268,4.776104
BTC,20240114,37017,0.095547,0.014429,-0.795251,-0.780821,0.014429,-0.710202,-0.695773,0.013678,-0.61714,-0.603462,0.013678,-0.522212,-0.508533,2.493413
BTC,20240117,38665,0.107498,0.01532,-0.563356,-0.548036,0.01532,0.038258,0.053578,0.013296,-0.596647,-0.583351,0.013296,-0.568496,-0.5552,2.317679
BTC,20240120,20649,0.098878,0.012401,-0.464896,-0.452495,0.012401,-0.367888,-0.355487,0.01245,-0.529931,-0.517481,0.01245,-0.37424,-0.361791,1.330326
BTC,20240123,57648,0.124111,0.015483,-0.468616,-0.453133,0.015483,-0.628434,-0.612951,0.015979,-0.674202,-0.658223,0.015979,-0.947817,-0.931838,3.279977
BTC,20240126,57307,0.109622,0.013877,-0.17333,-0.159453,0.013877,0.145868,0.159745,0.014638,-0.489002,-0.474364,0.014638,-0.207469,-0.192831,2.758847
BTC,20240129,45747,0.110987,0.020441,-0.427467,-0.407026,0.020441,-0.638405,-0.617964,0.014164,-0.492622,-0.478458,0.014164,-0.570334,-0.55617,2.211647
BTC,20240201,53520,0.101291,0.018476,-0.595027,-0.576552,0.018476,-0.634154,-0.615678,0.013798,-0.598289,-0.584491,0.013798,-0.509219,-0.495421,2.451218
BTC,20240204,28706,0.07981,0.015963,-0.465459,-0.449495,0.015963,-0.595318,-0.579354,0.015473,-0.530698,-0.515225,0.015473,-0.344913,-0.329441,1.654295
BTC,20240207,47306,0.09247,0.013425,-0.535395,-0.52197,0.013425,-0.296074,-0.28265,0.014474,-0.516334,-0.50186,0.014474,-0.532122,-0.517647,1.991097
BTC,20240210,37322,0.083406,0.01127,-0.448844,-0.437574,0.01127,-0.383082,-0.371812,0.011406,-0.508392,-0.496986,0.011406,-0.526717,-0.515311,1.723769
BTC,20240213,68545,0.092972,0.01296,-0.491794,-0.478834,0.01296,-1.162535,-1.149575,0.0132,-0.642561,-0.629361,0.0132,-0.824646,-0.811445,2.818367
BTC,20240216,49663,0.098177,0.010776,-0.503859,-0.493083,0.010776,-0.779678,-0.768903,0.011025,-0.565818,-0.554792,0.011025,-0.757503,-0.746478,2.281687
BTC,20240219,46155,0.0853,0.01081,-0.498482,-0.487672,0.01081,-0.522032,-0.511221,0.011187,-0.577925,-0.566738,0.011187,-0.480221,-0.469035,1.873822
BTC,20240222,47262,0.100522,0.011784,-0.593531,-0.581747,0.011784,-0.849161,-0.837377,0.012995,-0.657054,-0.644059,0.012995,-0.848772,-0.835777,2.238419
BTC,20240225,30965,0.080521,0.010395,-0.473144,-0.462749,0.010395,-0.473971,-0.463575,0.010329,-0.500805,-0.490476,0.010329,-0.520569,-0.51024,1.348737
BTC,20240228,133303,0.093638,0.027499,-0.960178,-0.932679,0.027499,-1.180668,-1.15317,0.031726,-0.842909,-0.811183,0.031726,-0.816647,-0.784921,7.409558
BTC,20240302,38812,0.080352,0.009769,-0.581642,-0.571873,0.009769,-0.592072,-0.582302,0.009906,-0.644236,-0.63433,0.009906,-0.44653,-0.436624,1.955984
BTC,20240305,167758,0.079699,0.026839,-0.762463,-0.735624,0.026839,-0.967323,-0.940484,0.029005,-0.841532,-0.812527,0.029005,-0.775242,-0.746237,8.286668
BTC,20240308,114797,0.062323,0.01975,-0.628896,-0.609146,0.01975,-0.939993,-0.920243,0.024853,-0.747373,-0.722521,0.024853,-1.109776,-1.084923,4.878432
BTC,20240311,130463,0.062112,0.013386,-0.468802,-0.455416,0.013386,-0.632382,-0.618997,0.011673,-0.708456,-0.696782,0.011673,-0.740109,-0.728436,4.132776
BTC,20240314,133149,0.065549,0.011746,-0.500503,-0.488757,0.011746,-0.525487,-0.513741,0.011575,-0.599845,-0.58827,0.011575,-0.527473,-0.515898,4.327332
BTC,20240317,104389,0.060189,0.010268,-0.534164,-0.523896,0.010268,-0.491674,-0.481406,0.01152,-0.665149,-0.65363,0.01152,-0.645863,-0.634343,3.903038
BTC,20240320,162643,0.065691,0.013947,-0.587981,-0.574035,0.013947,-0.604652,-0.590705,0.013815,-0.78431,-0.770496,0.013815,-0.687874,-0.67406,5.917379
BTC,20240323,86720,0.058787,0.010166,-0.637205,-0.627039,0.010166,-0.409119,-0.398953,0.010518,-0.771585,-0.761067,0.010518,-0.556405,-0.545887,2.936408
BTC,20240326,112708,0.061682,0.011381,-0.52087,-0.50949,0.011381,-0.556135,-0.544754,0.01141,-0.565288,-0.553878,0.01141,-0.62106,-0.60965,3.215621
BTC,20240329,84746,0.054252,0.009246,-0.395631,-0.386385,0.009246,-0.382188,-0.372942,0.010222,-0.455391,-0.445169,0.010222,-0.511715,-0.501493,2.144052
BTC,20240401,100069,0.06177,0.009796,-0.538479,-0.528683,0.009796,-0.519877,-0.510081,0.010466,-0.653866,-0.6434,0.010466,-0.548432,-0.537966,2.735872
BTC,20240404,105060,0.061969,0.009392,-0.465011,-0.455619,0.009392,-0.31383,-0.304438,0.009795,-0.536322,-0.526526,0.009795,-0.382935,-0.37314,2.958449
BTC,20240407,66192,0.053399,0.008415,-0.489511,-0.481095,0.008415,-0.346964,-0.338548,0.00949,-0.515803,-0.506313,0.00949,-0.385434,-0.375944,2.15849
BTC,20240410,106721,0.062687,0.009672,-0.41963,-0.409958,0.009672,-0.57259,-0.562918,0.010544,-0.40462,-0.394077,0.010544,-0.523696,-0.513152,3.272887
BTC,20240413,121886,0.064227,0.032773,-0.961689,-0.928915,0.032773,-0.741643,-0.70887,0.032617,-0.888335,-0.855718,0.032617,-0.465232,-0.432615,7.261644
BTC,20240416,127815,0.059672,0.012543,-0.516354,-0.503811,0.012543,-1.03379,-1.021248,0.012384,-0.729454,-0.71707,0.012384,-0.811143,-0.798759,4.580352
BTC,20240419,151762,0.064826,0.015749,-0.588003,-0.572254,0.015749,-0.855484,-0.839735,0.01667,-0.701101,-0.684431,0.01667,-0.95628,-0.93961,5.271247
BTC,20240422,99295,0.049149,0.01143,-0.488586,-0.477155,0.01143,-0.416576,-0.405146,0.012126,-0.579138,-0.567011,0.012126,-0.488699,-0.476572,2.823929
BTC,20240425,90797,0.057972,0.011148,-0.602765,-0.591616,0.011148,-0.801451,-0.790303,0.011733,-0.709077,-0.697344,0.011733,-0.832558,-0.820825,2.864687
BTC,20240428,49920,0.053451,0.010733,-0.41288,-0.402147,0.010733,-0.396675,-0.385942,0.011537,-0.57894,-0.567403,0.011537,-0.536431,-0.524894,1.807172
BTC,20240501,127538,0.07609,0.016393,-0.40064,-0.384247,0.016393,0.253504,0.269897,0.016628,-0.679628,-0.663,0.016628,-0.509267,-0.49264,5.415902
BTC,20240504,61050,0.065784,0.010916,-0.500891,-0.489975,0.010916,-0.347367,-0.336452,0.011583,-0.651554,-0.63997,0.011583,-0.41751,-0.405927,2.49576
BTC,20240507,66533,0.078177,0.010198,-0.610271,-0.600072,0.010198,-0.506056,-0.495858,0.010049,-0.698488,-0.688439,0.010049,-0.596185,-0.586136,2.717752
BTC,20240510,62734,0.080735,0.010833,-0.632061,-0.621228,0.010833,-0.502823,-0.49199,0.011125,-0.599654,-0.588529,0.011125,-0.604114,-0.592989,2.919154
BTC,20240513,66782,0.076468,0.009382,-0.474325,-0.464942,0.009382,-0.620359,-0.610977,0.009654,-0.470053,-0.460399,0.009654,-0.631489,-0.621835,2.540265
BTC,20240516,56415,0.078537,0.01131,-0.613741,-0.602431,0.01131,-0.533049,-0.521739,0.009619,-0.64548,-0.635861,0.009619,-0.678758,-0.66914,2.476679
BTC,20240519,58242,0.055073,0.009788,-0.390521,-0.380733,0.009788,-0.511296,-0.501507,0.009408,-0.555641,-0.546233,0.009408,-0.7824,-0.772992,1.765387
BTC,20240522,56640,0.073038,0.009114,-0.60079,-0.591676,0.009114,-0.55816,-0.549046,0.009071,-0.713622,-0.704552,0.009071,-0.628441,-0.61937,2.592605
BTC,20240525,37735,0.051397,0.009473,-0.376375,-0.366902,0.009473,-0.462194,-0.452722,0.009019,-0.461574,-0.452555,0.009019,-0.469763,-0.460744,1.163038
BTC,20240528,75781,0.073554,0.011162,-0.657801,-0.646639,0.011162,-0.832473,-0.821312,0.0109,-0.724202,-0.713301,0.0109,-0.993928,-0.983028,2.463152
BTC,20240531,54493,0.07108,0.008598,-0.582744,-0.574146,0.008598,-0.924843,-0.916245,0.009492,-0.585896,-0.576404,0.009492,-0.662707,-0.653214,2.121237
BTC,20240603,61653,0.07122,0.009271,-0.573194,-0.563923,0.009271,-0.764771,-0.7555,0.00928,-0.626024,-0.616744,0.00928,-0.734756,-0.725475,2.165777
BTC,20240606,51701,0.06787,0.008437,-0.652596,-0.64416,0.008437,-0.905623,-0.897186,0.008894,-0.689209,-0.680315,0.008894,-0.870926,-0.862032,1.724338
BTC,20240609,28349,0.058353,0.008639,-0.424083,-0.415444,0.008639,-0.323369,-0.314729,0.008324,-0.490214,-0.48189,0.008324,-0.45168,-0.443356,0.911793
BTC,20240612,94189,0.067657,0.010818,-0.554431,-0.543613,0.010818,-0.492561,-0.481743,0.011213,-0.622105,-0.610892,0.011213,-0.624836,-0.613623,2.982499
BTC,20240615,31849,0.059177,0.008372,-0.485751,-0.477379,0.008372,-0.548958,-0.540586,0.009226,-0.533912,-0.524686,0.009226,-0.549107,-0.539881,0.817577
BTC,20240618,89380,0.077307,0.010082,-0.852264,-0.842182,0.010082,-0.798281,-0.7882,0.009886,-0.909136,-0.89925,0.009886,-0.893938,-0.884052,3.082778
BTC,20240621,61014,0.073588,0.010507,-0.550548,-0.540041,0.010507,-0.520583,-0.510076,0.010575,-0.727533,-0.716958,0.010575,-0.726885,-0.71631,2.447544
BTC,20240624,94028,0.086649,0.013565,-0.865705,-0.85214,0.013565,-0.889241,-0.875676,0.014071,-0.918177,-0.904106,0.014071,-1.068885,-1.054815,3.752315
BTC,20240627,50345,0.078354,0.009318,-0.777787,-0.76847,0.009318,-0.9027,-0.893382,0.009493,-0.645023,-0.635529,0.009493,-0.474016,-0.464522,1.962598
BTC,20240630,50656,0.065224,0.009636,-0.538428,-0.528793,0.009636,-0.534961,-0.525326,0.010537,-0.667851,-0.657314,0.010537,-0.543204,-0.532667,1.626791
BTC,20240703,69904,0.077769,0.01088,-0.608006,-0.597126,0.01088,-0.574595,-0.563715,0.01167,-0.622596,-0.610926,0.01167,-0.555046,-0.543376,2.472791
BTC,20240706,45672,0.079661,0.011269,-0.550487,-0.539218,0.011269,-0.498931,-0.487663,0.011266,-0.517128,-0.505862,0.011266,-0.390628,-0.379362,2.29975
BTC,20240709,58638,0.086493,0.01211,-0.702298,-0.690188,0.01211,-0.824469,-0.812359,0.011869,-0.774563,-0.762694,0.011869,-0.985481,-0.973612,3.145559
BTC,20240712,60981,0.079118,0.010444,-0.64363,-0.633186,0.010444,-0.562104,-0.55166,0.010747,-0.670266,-0.659519,0.010747,-0.502305,-0.491558,2.788518
BTC,20240715,83213,0.081092,0.010637,-0.580701,-0.570064,0.010637,-0.571699,-0.561062,0.010544,-0.638899,-0.628355,0.010544,-0.543762,-0.533217,3.074394
BTC,20240718,55780,0.090994,0.009081,-0.563497,-0.554416,0.009081,-0.610609,-0.601527,0.009116,-0.619207,-0.610091,0.009116,-0.557434,-0.548318,2.424079
BTC,20240721,56275,0.089368,0.013192,-0.705616,-0.692424,0.013192,-0.809976,-0.796784,0.011962,-0.808673,-0.796712,0.011962,-0.84671,-0.834748,2.450004
BTC,20240724,58280,0.091336,0.009273,-0.701447,-0.692174,0.009273,-0.760264,-0.750991,0.009278,-0.793433,-0.784154,0.009278,-0.734161,-0.724883,2.316054
BTC,20240727,77864,0.083932,0.011043,-0.814061,-0.803018,0.011043,-1.050969,-1.039926,0.012165,-0.869521,-0.857356,0.012165,-1.411416,-1.399252,3.712515
BTC,20240730,67986,0.088355,0.008728,-0.676704,-0.667976,0.008728,-0.715247,-0.706519,0.009112,-0.818725,-0.809612,0.009112,-0.707675,-0.698562,2.743521
BTC,20240802,66411,0.115716,0.010905,-0.581556,-0.570651,0.010905,-1.168092,-1.157187,0.010297,-0.759876,-0.749579,0.010297,-0.950221,-0.939924,4.005008
BTC,20240805,165114,0.100898,0.028024,-1.145117,-1.117093,0.028024,-1.204872,-1.176848,0.025356,-1.150833,-1.125477,0.025356,-1.271041,-1.245685,11.441535
BTC,20240808,96936,0.096549,0.013333,-0.878343,-0.86501,0.013333,-0.624865,-0.611532,0.013057,-0.887747,-0.87469,0.013057,-0.841072,-0.828015,5.171634
BTC,20240811,67899,0.074793,0.010164,-0.825494,-0.81533,0.010164,-0.783476,-0.773313,0.010228,-0.912993,-0.902764,0.010228,-0.860681,-0.850453,2.965119
BTC,20240814,72765,0.089987,0.011243,-0.790399,-0.779156,0.011243,-0.707044,-0.695801,0.012127,-0.859843,-0.847716,0.012127,-0.885098,-0.872971,3.411339
BTC,20240817,30971,0.081821,0.009149,-0.581906,-0.572757,0.009149,-0.376262,-0.367113,0.00972,-0.669352,-0.659633,0.00972,-0.490595,-0.480875,1.484585
BTC,20240820,67856,0.094986,0.015202,-0.774854,-0.759652,0.015202,-0.68935,-0.674149,0.013407,-0.817108,-0.803702,0.013407,-0.58437,-0.570963,2.809652
BTC,20240823,68159,0.09487,0.013458,-0.461505,-0.448047,0.013458,-0.541574,-0.528116,0.013756,-0.55739,-0.543634,0.013756,-0.649458,-0.635702,3.440294
BTC,20240826,56089,0.085884,0.009662,-0.732369,-0.722707,0.009662,-0.837345,-0.827682,0.009324,-0.68288,-0.673556,0.009324,-0.70997,-0.700646,2.340489
BTC,20240829,52904,0.096761,0.009828,-0.725769,-0.715941,0.009828,-0.590877,-0.581049,0.009589,-0.660163,-0.650574,0.009589,-0.640075,-0.630486,2.896053
BTC,20240901,51050,0.095095,0.01111,-0.730264,-0.719154,0.01111,-0.682939,-0.67183,0.011407,-0.819701,-0.808294,0.011407,-0.734021,-0.722614,2.726347
BTC,20240904,63299,0.095025,0.012108,-0.741861,-0.729753,0.012108,-0.4307,-0.418591,0.012524,-0.724236,-0.711711,0.012524,-0.774408,-0.761884,3.278386
BTC,20240907,41085,0.079524,0.010409,-0.582372,-0.571963,0.010409,-0.391787,-0.381379,0.010518,-0.696938,-0.68642,0.010518,-0.581157,-0.570639,1.808131
BTC,20240910,45641,0.100522,0.010648,-0.669943,-0.659295,0.010648,-0.566739,-0.556091,0.010779,-0.673835,-0.663057,0.010779,-0.54116,-0.530381,2.627941
BTC,20240913,60665,0.091791,0.010462,-0.498551,-0.488089,0.010462,-0.243214,-0.232752,0.011163,-0.574185,-0.563021,0.011163,-0.292616,-0.281453,2.559276
BTC,20240916,52517,0.097078,0.010312,-0.571073,-0.560761,0.010312,-0.559298,-0.548986,0.010515,-0.589481,-0.578966,0.010515,-0.61746,-0.606946,2.535548
