venue,coin,date,gap_ms,n_fills,capture_bp,adverse_bp,net_bp
bybit_perp,OP,20250816,100,2849,0.6894924986076891,-1.4595453893986303,-0.7700528907909413
bybit_perp,OP,20250816,250,2426,0.7052090502428279,-1.5215098472550856,-0.8163007970122578
bybit_perp,OP,20250816,500,2302,0.7062819984985194,-1.5272263390588452,-0.8209443405603255
bybit_perp,OP,20250816,1000,2082,0.7042875620892018,-1.5422670953094213,-0.8379795332202195
bybit_perp,OP,20250816,2000,1817,0.705692426669751,-1.5319006301249216,-0.8262082034551708
bybit_perp,OP,20250816,5000,1393,0.7088931997360967,-1.439817747012523,-0.7309245472764265
bybit_perp,OP,20250816,10000,1125,0.7095084136127477,-0.990374898474599,-0.28086648486185106
bybit_perp,OP,20250817,100,4362,0.664646068162387,-1.5884856930441476,-0.9238396248817606
bybit_perp,OP,20250817,250,3620,0.6847389076078978,-1.5985899570141087,-0.9138510494062109
bybit_perp,OP,20250817,500,3291,0.6823195764184751,-1.5854308249515767,-0.9031112485331014
bybit_perp,OP,20250817,1000,2938,0.6815954069378568,-1.5096356238942823,-0.8280402169564257
bybit_perp,OP,20250817,2000,2570,0.6843627724803514,-1.4707069872067438,-0.7863442147263923
bybit_perp,OP,20250817,5000,1920,0.6860922725354136,-1.3221355217332693,-0.6360432491978555
bybit_perp,OP,20250817,10000,1541,0.6886241671446014,-1.0580569106343203,-0.36943274348971866
bybit_perp,OP,20250818,100,4802,0.6974431545718284,-1.6348373728865087,-0.9373942183146802
bybit_perp,OP,20250818,250,3912,0.7191556176873497,-1.6073886972004157,-0.888233079513066
bybit_perp,OP,20250818,500,3651,0.7249993888136081,-1.790740635081116,-1.0657412462675078
bybit_perp,OP,20250818,1000,3288,0.7223146509748488,-1.7384402374540662,-1.0161255864792174
bybit_perp,OP,20250818,2000,2790,0.7241772718512725,-1.6990053980940316,-0.974828126242759
bybit_perp,OP,20250818,5000,2087,0.7204627142947589,-1.6625438954677665,-0.9420811811730072
bybit_perp,OP,20250818,10000,1639,0.7271682433477401,-1.261888147872578,-0.5347199045248376
bybit_perp,OP,20250819,100,4409,0.7217651487231667,-1.4877292918145038,-0.7659641430913371
bybit_perp,OP,20250819,250,3609,0.740516527343578,-1.5298116215281123,-0.7892950941845344
bybit_perp,OP,20250819,500,3299,0.741628393766795,-1.5275085926562142,-0.785880198889419
bybit_perp,OP,20250819,1000,2897,0.739913626896203,-1.4666124180053255,-0.7266987911091226
bybit_perp,OP,20250819,2000,2424,0.7376749812911805,-1.4963671223295074,-0.7586921410383272
bybit_perp,OP,20250819,5000,1828,0.742431894160388,-1.582797572274101,-0.8403656781137133
bybit_perp,OP,20250819,10000,1452,0.7405382566648105,-1.1345736783243827,-0.39403542165957206
bybit_perp,OP,20250820,100,4029,0.7175133724856061,-1.7658704841070527,-1.0483571116214465
bybit_perp,OP,20250820,250,3324,0.732936813635868,-1.766307304766114,-1.033370491130246
bybit_perp,OP,20250820,500,3091,0.7330162095676279,-1.6783655214608004,-0.9453493118931725
bybit_perp,OP,20250820,1000,2808,0.7398653114730546,-1.41560146946889,-0.6757361579958356
bybit_perp,OP,20250820,2000,2437,0.7425412111269771,-1.7125807271579332,-0.9700395160309561
bybit_perp,OP,20250820,5000,1869,0.7435339758223232,-1.5498686450192631,-0.8063346691969397
bybit_perp,OP,20250820,10000,1426,0.7453904348639333,-1.1915829498129065,-0.4461925149489733
bybit_perp,SOL,20250727,100,11180,0.26986982135771453,-0.9925224743293938,-0.7226526529716791
bybit_perp,SOL,20250727,250,8996,0.27332617180439667,-0.9612279950970039,-0.6879018232926072
bybit_perp,SOL,20250727,500,8006,0.2734490635306304,-0.9717493432707904,-0.6983002797401598
bybit_perp,SOL,20250727,1000,6836,0.2732237604146015,-0.9433847330303701,-0.6701609726157688
bybit_perp,SOL,20250727,2000,5437,0.2744587726188173,-0.9000182803534053,-0.625559507734588
bybit_perp,SOL,20250727,5000,3929,0.27452400210687933,-0.8347283965244074,-0.5602043944175282
bybit_perp,SOL,20250727,10000,2807,0.2764364519156582,-0.5499953009301267,-0.2735588490144685
bybit_perp,SOL,20250728,100,17736,0.2670743909792232,-0.8935921304137298,-0.6265177394345066
bybit_perp,SOL,20250728,250,13710,0.27042881429513804,-0.8835045505607074,-0.6130757362655694
bybit_perp,SOL,20250728,500,11601,0.27022234636519094,-0.8679700507899673,-0.5977477044247763
bybit_perp,SOL,20250728,1000,9579,0.2701214982483489,-0.8775656833140987,-0.6074441850657498
bybit_perp,SOL,20250728,2000,7408,0.269434265097417,-0.8080604774555772,-0.5386262123581602
bybit_perp,SOL,20250728,5000,5135,0.2701805741897148,-0.8783082913457848,-0.60812771715607
bybit_perp,SOL,20250728,10000,3733,0.2682246693955646,-0.6594468240616611,-0.3912221546660965
bybit_perp,SOL,20250729,100,13910,0.2764519259262403,-0.9280908425668745,-0.651638916640634
bybit_perp,SOL,20250729,250,10887,0.2798222436137546,-0.9553478092481668,-0.6755255656344122
bybit_perp,SOL,20250729,500,9366,0.2800637275091543,-0.9939396738055364,-0.713875946296382
bybit_perp,SOL,20250729,1000,7667,0.280473895941221,-0.9009991946573459,-0.6205252987161248
bybit_perp,SOL,20250729,2000,6053,0.28004754030589135,-0.8823345786182176,-0.6022870383123263
bybit_perp,SOL,20250729,5000,4322,0.279956644965181,-0.7870046777863627,-0.5070480328211816
bybit_perp,SOL,20250729,10000,3171,0.28083477202639157,-0.5994969366786347,-0.31866216465224306
bybit_perp,SOL,20250730,100,15245,0.28478559830472305,-0.9490193524698918,-0.6642337541651688
bybit_perp,SOL,20250730,250,11561,0.286914681948506,-0.9413544231410256,-0.6544397411925196
bybit_perp,SOL,20250730,500,9839,0.2866586610525187,-1.0044026098055965,-0.7177439487530779
bybit_perp,SOL,20250730,1000,8003,0.28642279450703345,-0.9882387583352871,-0.7018159638282536
bybit_perp,SOL,20250730,2000,6315,0.2856327779562423,-0.986009613874724,-0.7003768359184817
bybit_perp,SOL,20250730,5000,4298,0.28540909528567454,-0.9819781112693525,-0.6965690159836779
bybit_perp,SOL,20250730,10000,3284,0.2846392326938459,-0.7270436369454879,-0.442404404251642
bybit_perp,SOL,20250731,100,13561,0.2847411585223197,-0.8819229497408139,-0.5971817912184941
bybit_perp,SOL,20250731,250,10630,0.2880516830304958,-0.8591889079884071,-0.5711372249579115
bybit_perp,SOL,20250731,500,9235,0.2887288512018254,-0.8977827202692836,-0.6090538690674582
bybit_perp,SOL,20250731,1000,7507,0.2884052447241395,-0.8214384178370822,-0.5330331731129427
bybit_perp,SOL,20250731,2000,6064,0.28917819015863017,-0.7052515939928776,-0.41607340383424735
bybit_perp,SOL,20250731,5000,4155,0.2894706921731334,-0.7857217276734632,-0.4962510355003299
bybit_perp,SOL,20250731,10000,3028,0.28698981193980233,-0.5565343482879898,-0.26954453634818737
bybit_perp,SOL,20250801,100,21759,0.30194036454314527,-0.9167017636197943,-0.6147613990766492
bybit_perp,SOL,20250801,250,16275,0.3050715861186798,-0.9560813258671934,-0.6510097397485135
bybit_perp,SOL,20250801,500,13756,0.3039625050688133,-0.7882296138288921,-0.48426710876007895
bybit_perp,SOL,20250801,1000,10818,0.3031446514718374,-0.8682035862618845,-0.5650589347900472
bybit_perp,SOL,20250801,2000,8173,0.30399263979761265,-0.8713021690920688,-0.5673095292944562
bybit_perp,SOL,20250801,5000,5560,0.3034354644294234,-0.8831064574616497,-0.5796709930322264
bybit_perp,SOL,20250801,10000,3940,0.30504225075520497,-0.8057474371928329,-0.5007051864376281
bybit_perp,SOL,20250802,100,11479,0.3118486596038336,-0.8970954546374983,-0.5852467950336645
bybit_perp,SOL,20250802,250,9056,0.31456810704489374,-0.8990031829493482,-0.5844350759044544
bybit_perp,SOL,20250802,500,7879,0.3149564120945911,-0.9041951584236511,-0.58923874632906
bybit_perp,SOL,20250802,1000,6514,0.315119534636795,-0.8954250573035654,-0.5803055226667703
bybit_perp,SOL,20250802,2000,5100,0.3147585574699218,-0.8349194108479787,-0.5201608533780568
bybit_perp,SOL,20250802,5000,3644,0.3148226449646764,-0.8347037807592119,-0.5198811357945355
bybit_perp,SOL,20250802,10000,2784,0.3144159048586687,-0.7110454257347821,-0.39662952087611353
bybit_perp,SOL,20250803,100,8099,0.31179697086422087,-0.9730138545233107,-0.6612168836590898
bybit_perp,SOL,20250803,250,6593,0.3132536189648251,-1.0134325289216617,-0.7001789099568365
bybit_perp,SOL,20250803,500,5953,0.31298474408822824,-0.9929183042231791,-0.6799335601349508
bybit_perp,SOL,20250803,1000,5029,0.3139007699888501,-0.9828402219185982,-0.6689394519297481
bybit_perp,SOL,20250803,2000,4131,0.3147105352437168,-0.9309558741327107,-0.6162453388889938
bybit_perp,SOL,20250803,5000,3015,0.315551776016686,-0.7959954936353012,-0.4804437176186151
bybit_perp,SOL,20250803,10000,2224,0.3158177624246841,-0.5071856880636815,-0.1913679256389974
bybit_perp,SOL,20250804,100,11858,0.30445093805171336,-1.0861116335670244,-0.7816606955153113
bybit_perp,SOL,20250804,250,9418,0.3077953121903354,-1.1233149541599696,-0.8155196419696339
bybit_perp,SOL,20250804,500,8238,0.3083026860196801,-1.1136513777712749,-0.8053486917515945
bybit_perp,SOL,20250804,1000,6880,0.30869389461206853,-1.0811056383604463,-0.772411743748378
bybit_perp,SOL,20250804,2000,5470,0.30854898283977716,-1.060996374357387,-0.7524473915176099
bybit_perp,SOL,20250804,5000,4057,0.30693598958476437,-0.9741382394275814,-0.667202249842817
bybit_perp,SOL,20250804,10000,2919,0.30749961657722774,-0.6817133016452471,-0.37421368506801944
bybit_perp,SOL,20250805,100,11678,0.3036778849015932,-0.8188872134383255,-0.5152093285367323
bybit_perp,SOL,20250805,250,9054,0.30581564049240406,-0.8213341497064416,-0.5155185092140375
bybit_perp,SOL,20250805,500,7863,0.30570803388297885,-0.8037919050817601,-0.4980838711987814
bybit_perp,SOL,20250805,1000,6482,0.30478348259682786,-0.7920428784807678,-0.4872593958839398
bybit_perp,SOL,20250805,2000,5327,0.3052712956603862,-0.8263167754468935,-0.5210454797865075
bybit_perp,SOL,20250805,5000,3863,0.30546669933369,-0.7833825101908367,-0.4779158108571469
bybit_perp,SOL,20250805,10000,2913,0.30453508224320547,-0.47483204434870313,-0.1702969621054977
bybit_perp,SOL,20250806,100,8307,0.30409039684672684,-0.9186914282657621,-0.6146010314190354
bybit_perp,SOL,20250806,250,6532,0.3076849695616802,-0.9708307668404442,-0.6631457972787641
bybit_perp,SOL,20250806,500,5681,0.307282249577726,-0.9711877933472423,-0.6639055437695165
bybit_perp,SOL,20250806,1000,4807,0.3074948921156966,-0.9410894788720352,-0.6335945867563386
bybit_perp,SOL,20250806,2000,3971,0.3064519744313871,-0.898668125714302,-0.5922161512829146
bybit_perp,SOL,20250806,5000,2927,0.3065658510653916,-0.824784952305316,-0.5182191012399243
bybit_perp,SOL,20250806,10000,2200,0.3078808069960866,-0.5357143731191526,-0.22783356612306602
bybit_perp,SOL,20250807,100,9914,0.2949196032856953,-0.8221564640436003,-0.5272368607579052
bybit_perp,SOL,20250807,250,7891,0.2975306665417565,-0.8219375584812455,-0.524406891939489
bybit_perp,SOL,20250807,500,6837,0.2979418333297326,-0.8491172829973498,-0.5511754496676169
bybit_perp,SOL,20250807,1000,5800,0.2980974029541081,-0.8310542745581758,-0.5329568716040678
bybit_perp,SOL,20250807,2000,4761,0.3000137009081672,-0.7895543866505096,-0.4895406857423422
bybit_perp,SOL,20250807,5000,3395,0.2975015975835636,-0.6449297135406554,-0.3474281159570919
bybit_perp,SOL,20250807,10000,2435,0.29881051445564466,-0.476509291450902,-0.17769877699525732
bybit_perp,SOL,20250808,100,11358,0.2857350323370779,-0.8949492092219452,-0.6092141768848671
bybit_perp,SOL,20250808,250,8684,0.28731565641760426,-0.9096902491075132,-0.6223745926899089
bybit_perp,SOL,20250808,500,7641,0.2875588213789318,-0.8799952942218935,-0.5924364728429616
bybit_perp,SOL,20250808,1000,6266,0.287174582749348,-0.9098512287760987,-0.6226766460267507
bybit_perp,SOL,20250808,2000,5073,0.2875716547924585,-0.8745915104584912,-0.5870198556660327
bybit_perp,SOL,20250808,5000,3532,0.2882241973358414,-0.7368209185162504,-0.4485967211804088
bybit_perp,SOL,20250808,10000,2576,0.28676468414306305,-0.5244531169330906,-0.23768843279002758
bybit_perp,SOL,20250809,100,8943,0.27874796172361577,-0.9460915563067229,-0.6673435945831071
bybit_perp,SOL,20250809,250,7241,0.281217981493511,-0.939447778093912,-0.6582297966004012
bybit_perp,SOL,20250809,500,6377,0.2812231002481326,-0.9606233689008863,-0.6794002686527536
bybit_perp,SOL,20250809,1000,5439,0.28104299218864454,-0.9429363317600027,-0.6618933395713583
bybit_perp,SOL,20250809,2000,4581,0.2818283965461565,-0.8884901220916019,-0.6066617255454454
bybit_perp,SOL,20250809,5000,3269,0.2831383185035691,-0.7727960192895587,-0.48965770078598964
bybit_perp,SOL,20250809,10000,2476,0.28228832093399103,-0.5639970953783398,-0.28170877444434866
bybit_perp,SOL,20250810,100,11222,0.27831947399457324,-1.0421581910909195,-0.7638387170963463
bybit_perp,SOL,20250810,250,8880,0.2801073068750303,-1.055202261685118,-0.7750949548100878
bybit_perp,SOL,20250810,500,7832,0.2806223482355831,-1.0053900288534794,-0.7247676806178963
bybit_perp,SOL,20250810,1000,6547,0.2813205219845162,-1.0520961604109833,-0.770775638426467
bybit_perp,SOL,20250810,2000,5462,0.2819817669187681,-0.9448370395526782,-0.66285527263391
bybit_perp,SOL,20250810,5000,3712,0.28221012660603506,-0.8924128978793048,-0.6102027712732696
bybit_perp,SOL,20250810,10000,2866,0.28107719378765866,-0.6268411805788279,-0.3457639867911694
bybit_perp,SOL,20250811,100,11702,0.2807146697825545,-0.9611369711932976,-0.680422301410743
bybit_perp,SOL,20250811,250,9243,0.28317790390114617,-0.884834216862177,-0.6016563129610307
bybit_perp,SOL,20250811,500,7847,0.28225007509280103,-0.9287582834894746,-0.6465082083966737
bybit_perp,SOL,20250811,1000,6573,0.28417143268563294,-0.9089035417699816,-0.6247321090843487
bybit_perp,SOL,20250811,2000,5367,0.28397656388045467,-0.7443119041111879,-0.46033534023073314
bybit_perp,SOL,20250811,5000,3768,0.2848735481895014,-0.7800628278868719,-0.4951892796973706
bybit_perp,SOL,20250811,10000,2855,0.2874447855756271,-0.5514779284066043,-0.2640331428309772
bybit_perp,SOL,20250812,100,13361,0.27655120474512324,-0.8452527492149328,-0.5687015444698095
bybit_perp,SOL,20250812,250,10362,0.27974271162013625,-0.857075651336078,-0.5773329397159417
bybit_perp,SOL,20250812,500,9031,0.27992139944745675,-0.8431480649741747,-0.5632266655267179
bybit_perp,SOL,20250812,1000,7341,0.2800586886528707,-0.8057014547832665,-0.5256427661303957
bybit_perp,SOL,20250812,2000,5962,0.28160025760441476,-0.8804143530797386,-0.5988140954753238
bybit_perp,SOL,20250812,5000,4187,0.2811145070108095,-0.7293951972903414,-0.44828069027953205
bybit_perp,SOL,20250812,10000,3040,0.28451962068896497,-0.6967940925049881,-0.41227447181602334
bybit_perp,SOL,20250813,100,20185,0.25583222634841174,-0.9496651516848567,-0.693832925336445
bybit_perp,SOL,20250813,250,15154,0.2588168216561014,-0.9908648224163781,-0.7320480007602768
bybit_perp,SOL,20250813,500,12865,0.2588772332760412,-0.9670452887154346,-0.7081680554393934
bybit_perp,SOL,20250813,1000,10437,0.25861067642580776,-0.9492099155690571,-0.6905992391432492
bybit_perp,SOL,20250813,2000,7946,0.25782430942546497,-0.9273012057789699,-0.6694768963535047
bybit_perp,SOL,20250813,5000,5439,0.25801966002919535,-0.8687409404085435,-0.6107212803793483
bybit_perp,SOL,20250813,10000,3949,0.2578737671216434,-0.7556897554864757,-0.4978159883648322
bybit_perp,SOL,20250814,100,32928,0.2810505646316991,-0.8538078478489801,-0.5727572832172809
bybit_perp,SOL,20250814,250,24124,0.2790963912382232,-0.8516821811190872,-0.572585789880864
bybit_perp,SOL,20250814,500,19471,0.2752496698965114,-0.9171682359693135,-0.6419185660728022
bybit_perp,SOL,20250814,1000,15177,0.27562902138325457,-0.7930425988198915,-0.5174135774366369
bybit_perp,SOL,20250814,2000,11469,0.2691577043998201,-0.825756773484793,-0.556599069084973
bybit_perp,SOL,20250814,5000,7254,0.2646428551587969,-0.6302778109124364,-0.36563495575363936
bybit_perp,SOL,20250814,10000,4985,0.2664371567818275,-0.6414930194209574,-0.3750558626391298
bybit_perp,SOL,20250815,100,15476,0.26602731229920806,-0.8706151870047302,-0.6045878747055221
bybit_perp,SOL,20250815,250,11651,0.2682791512487133,-0.9582034070940232,-0.6899242558453097
bybit_perp,SOL,20250815,500,9984,0.26828032341233693,-0.9532333442830669,-0.6849530208707301
bybit_perp,SOL,20250815,1000,8161,0.26814262382029846,-0.9755333742466966,-0.7073907504263981
bybit_perp,SOL,20250815,2000,6410,0.2671182931572306,-0.7536074544209095,-0.48648916126367886
bybit_perp,SOL,20250815,5000,4560,0.2678349344915242,-0.8190516627579141,-0.5512167282663898
bybit_perp,SOL,20250815,10000,3397,0.2674929993821477,-0.6920540158678267,-0.42456101648567895
bybit_perp,SOL,20250816,100,9207,0.26817476447274796,-0.9830475536982003,-0.7148727892254522
bybit_perp,SOL,20250816,250,7308,0.27001116740467956,-0.9874596302494575,-0.717448462844778
bybit_perp,SOL,20250816,500,6489,0.2706180384163572,-0.9889769970410706,-0.7183589586247134
bybit_perp,SOL,20250816,1000,5560,0.270872666032304,-0.9432539970029107,-0.6723813309706068
bybit_perp,SOL,20250816,2000,4537,0.2712748271428086,-0.9295336513726917,-0.6582588242298831
bybit_perp,SOL,20250816,5000,3324,0.2710340732248814,-0.8269481808890169,-0.5559141076641355
bybit_perp,SOL,20250816,10000,2506,0.2697635533787417,-0.523318045857104,-0.25355449247836226
bybit_perp,SOL,20250817,100,8919,0.26259185256254536,-0.8447747708591281,-0.5821829182965825
bybit_perp,SOL,20250817,250,7053,0.2659498220728765,-0.885504914199923,-0.6195550921270465
bybit_perp,SOL,20250817,500,6282,0.26600024060391747,-0.8274278922010961,-0.5614276515971788
bybit_perp,SOL,20250817,1000,5360,0.2662027875293947,-0.8593135421797908,-0.5931107546503962
bybit_perp,SOL,20250817,2000,4568,0.26547561057559527,-0.8803495080498364,-0.614873897474241
bybit_perp,SOL,20250817,5000,3455,0.2654496956294636,-0.7885931035540736,-0.52314340792461
bybit_perp,SOL,20250817,10000,2542,0.26513532597848727,-0.48601162431231326,-0.22087629833382588
bybit_perp,SOL,20250818,100,12571,0.27566620989180335,-0.8301338879014053,-0.5544676780096017
bybit_perp,SOL,20250818,250,9746,0.27799135719201234,-0.7773841203561827,-0.49939276316417025
bybit_perp,SOL,20250818,500,8420,0.2784911137612467,-0.8078936449515377,-0.529402531190291
bybit_perp,SOL,20250818,1000,6947,0.2781211386179061,-0.8035673837220326,-0.5254462451041266
bybit_perp,SOL,20250818,2000,5758,0.27846866112382695,-0.7933131134011744,-0.5148444522773473
bybit_perp,SOL,20250818,5000,4302,0.27791586394219386,-0.7421046814542351,-0.46418881751204144
bybit_perp,SOL,20250818,10000,3121,0.2780329229068584,-0.7431507148794396,-0.46511779197258135
bybit_perp,SOL,20250819,100,12233,0.28024789096512953,-0.8419392211855691,-0.5616913302204397
bybit_perp,SOL,20250819,250,9476,0.28231985642073254,-0.7857637375233936,-0.503443881102661
bybit_perp,SOL,20250819,500,8061,0.28246470839892196,-0.8078267434833959,-0.5253620350844739
bybit_perp,SOL,20250819,1000,6650,0.28197792418108364,-0.6864925001267724,-0.40451457594568874
bybit_perp,SOL,20250819,2000,5489,0.282721287203249,-0.7853727207294795,-0.5026514335262305
bybit_perp,SOL,20250819,5000,3995,0.28250429683670775,-0.8539681065938475,-0.5714638097571395
bybit_perp,SOL,20250819,10000,3078,0.2827766747900843,-0.5012408820039089,-0.21846420721382467
bybit_perp,SOL,20250820,100,14206,0.27606410639040346,-1.0121423793468909,-0.7360782729564872
bybit_perp,SOL,20250820,250,11278,0.2778618700364719,-0.9832578634404958,-0.7053959934040239
bybit_perp,SOL,20250820,500,9618,0.27785912446857586,-0.9380054664330568,-0.660146341964481
bybit_perp,SOL,20250820,1000,7907,0.27781963242707247,-0.9306993260509049,-0.6528796936238324
bybit_perp,SOL,20250820,2000,6304,0.2779402809047232,-1.0088190314491223,-0.7308787505443991
bybit_perp,SOL,20250820,5000,4694,0.27818184609697916,-0.8981345812756585,-0.6199527351786793
bybit_perp,SOL,20250820,10000,3360,0.27851788141488926,-0.6767943999628812,-0.3982765185479918
bybit_perp,SUI,20250727,100,18235,0.13263838466837202,-0.9200868992961655,-0.7874485146277935
bybit_perp,SUI,20250727,250,13410,0.14366025120222461,-0.8869485717020587,-0.7432883204998342
bybit_perp,SUI,20250727,500,11256,0.14598993571362584,-0.8180524553524694,-0.6720625196388434
bybit_perp,SUI,20250727,1000,9208,0.146764102467241,-0.7949372147117555,-0.6481731122445142
bybit_perp,SUI,20250727,2000,7022,0.15196569997665577,-0.8822827057043251,-0.7303170057276694
bybit_perp,SUI,20250727,5000,4753,0.1516973963572411,-0.7885665463907406,-0.6368691500334994
bybit_perp,SUI,20250727,10000,3252,0.15259949985301627,-0.6758255818408802,-0.5232260819878638
bybit_perp,SUI,20250728,100,18116,0.13839739339194793,-0.8684670954862568,-0.7300697020943089
bybit_perp,SUI,20250728,250,13551,0.15035720234876276,-0.8456979345239898,-0.6953407321752271
bybit_perp,SUI,20250728,500,11641,0.15356558149642552,-0.8400961087160743,-0.686530527219649
bybit_perp,SUI,20250728,1000,9481,0.15538702696411408,-0.8084254841844227,-0.6530384572203086
bybit_perp,SUI,20250728,2000,7339,0.15849912491195667,-0.8193854649947753,-0.6608863400828183
bybit_perp,SUI,20250728,5000,5000,0.16182504532612357,-0.8088787191430938,-0.6470536738169702
bybit_perp,SUI,20250728,10000,3535,0.16500561532402283,-0.7418475026141685,-0.5768418872901456
bybit_perp,SUI,20250729,100,14082,0.14285459016834579,-0.9128009190077552,-0.7699463288394094
bybit_perp,SUI,20250729,250,10419,0.15449213728869876,-0.8836006238895611,-0.7291084866008624
bybit_perp,SUI,20250729,500,8882,0.1572535762229154,-0.8407152089711509,-0.6834616327482352
bybit_perp,SUI,20250729,1000,7266,0.15855684062861244,-0.8947155226690107,-0.7361586820403982
bybit_perp,SUI,20250729,2000,5651,0.16097476669767222,-0.8597352454876679,-0.6987604787899957
bybit_perp,SUI,20250729,5000,3933,0.16119297266804952,-0.7608310068475519,-0.5996380341795026
bybit_perp,SUI,20250729,10000,2770,0.1647483090909836,-0.6572889166112219,-0.4925406075202384
bybit_perp,SUI,20250730,100,13038,0.1495444847024282,-1.0486530186717216,-0.8991085339692936
bybit_perp,SUI,20250730,250,9789,0.16007278019070614,-1.0180360809626612,-0.857963300771955
bybit_perp,SUI,20250730,500,8274,0.1627906497973184,-0.938864554053509,-0.7760739042561906
bybit_perp,SUI,20250730,1000,6697,0.16410435140238613,-0.9816601218597292,-0.817555770457343
bybit_perp,SUI,20250730,2000,5295,0.16556360127658976,-0.9330632866948115,-0.7674996854182217
bybit_perp,SUI,20250730,5000,3484,0.16775279548147962,-0.8230959000057009,-0.6553431045242214
bybit_perp,SUI,20250730,10000,2469,0.16827135984617886,-0.8985241129781761,-0.7302527531319974
bybit_perp,SUI,20250731,100,15237,0.14593070194982624,-1.0015272660345538,-0.8555965640847275
bybit_perp,SUI,20250731,250,11357,0.15651010638896018,-0.980319440576923,-0.8238093341879625
bybit_perp,SUI,20250731,500,9543,0.15962878648729434,-0.9849506385478956,-0.8253218520606012
bybit_perp,SUI,20250731,1000,7615,0.16130914235321375,-0.9316588385155682,-0.7703496961623544
bybit_perp,SUI,20250731,2000,5978,0.16397521391298056,-0.9134403620902511,-0.7494651481772705
bybit_perp,SUI,20250731,5000,4030,0.1649632296868976,-0.8893111616719798,-0.7243479319850822
bybit_perp,SUI,20250731,10000,2787,0.1661793561153212,-0.7599643534468964,-0.5937849973315752
bybit_perp,SUI,20250801,100,17867,0.1709557051939359,-1.0310089172916415,-0.8600532120977058
bybit_perp,SUI,20250801,250,13090,0.1856789322991,-1.0711039032996683,-0.8854249710005683
bybit_perp,SUI,20250801,500,10941,0.1892764747965731,-0.9867665938012445,-0.7974901190046716
bybit_perp,SUI,20250801,1000,8722,0.19051713936700626,-1.0104271952013548,-0.8199100558343485
bybit_perp,SUI,20250801,2000,6784,0.19286068421379418,-0.8930027499236521,-0.7001420657098579
bybit_perp,SUI,20250801,5000,4463,0.19511125665630977,-0.9038350577213567,-0.7087238010650468
bybit_perp,SUI,20250801,10000,3094,0.19464082777091346,-0.7834576913612068,-0.5888168635902933
bybit_perp,SUI,20250802,100,9419,0.1707712094238054,-1.127784532438617,-0.9570133230148116
bybit_perp,SUI,20250802,250,7195,0.18645087574292044,-1.0266922378249395,-0.8402413620820188
bybit_perp,SUI,20250802,500,6291,0.1888473358633186,-1.0768114455633726,-0.8879641097000539
bybit_perp,SUI,20250802,1000,5363,0.19026462505427597,-1.051440773107984,-0.8611761480537081
bybit_perp,SUI,20250802,2000,4336,0.19301862909900278,-0.9989159763082582,-0.8058973472092554
bybit_perp,SUI,20250802,5000,3063,0.19399238350685127,-0.9634802718529614,-0.76948788834611
bybit_perp,SUI,20250802,10000,2275,0.1931646664380859,-0.759965076616142,-0.566800410178056
bybit_perp,SUI,20250803,100,7154,0.1597426860363679,-0.9628135608094733,-0.8030708747731053
bybit_perp,SUI,20250803,250,5627,0.17190791930394464,-1.0047519050163538,-0.8328439857124091
bybit_perp,SUI,20250803,500,4955,0.17674925942080683,-0.9874148816005262,-0.8106656221797195
bybit_perp,SUI,20250803,1000,4132,0.1780151170112807,-0.9414284743329985,-0.7634133573217178
bybit_perp,SUI,20250803,2000,3563,0.18063205259537002,-0.9296292321883945,-0.7489971795930244
bybit_perp,SUI,20250803,5000,2622,0.183521082608986,-0.8802418154366958,-0.6967207328277099
bybit_perp,SUI,20250803,10000,1936,0.1814703562564886,-0.7581239411979269,-0.5766535849414384
bybit_perp,SUI,20250804,100,11208,0.1576206147214249,-1.1034909920528788,-0.945870377331454
bybit_perp,SUI,20250804,250,8421,0.17034448932863144,-1.0973433711842906,-0.9269988818556594
bybit_perp,SUI,20250804,500,7310,0.17410816991843087,-1.0841409879600148,-0.910032818041584
bybit_perp,SUI,20250804,1000,6128,0.17632477213826217,-1.0021787541291116,-0.8258539819908495
bybit_perp,SUI,20250804,2000,4787,0.1785821624603055,-0.920520375648688,-0.7419382131883827
bybit_perp,SUI,20250804,5000,3381,0.18108098993690425,-0.9071164565588503,-0.7260354666219458
bybit_perp,SUI,20250804,10000,2483,0.17872234391649597,-0.7984586062566404,-0.6197362623401446
bybit_perp,SUI,20250805,100,14058,0.1574362955598658,-1.0652173358601607,-0.9077810403002947
bybit_perp,SUI,20250805,250,10281,0.17309765019774218,-1.041815017920006,-0.868717367722264
bybit_perp,SUI,20250805,500,8727,0.1753696845822039,-0.9602241524037227,-0.7848544678215188
bybit_perp,SUI,20250805,1000,7016,0.17624696393450964,-0.8756059057433967,-0.6993589418088871
bybit_perp,SUI,20250805,2000,5414,0.17858259543752936,-0.8898225212794229,-0.7112399258418937
bybit_perp,SUI,20250805,5000,3799,0.1816934724196176,-0.935284162989403,-0.7535906905697854
bybit_perp,SUI,20250805,10000,2568,0.18231184819969332,-0.7379546211470434,-0.5556427729473501
bybit_perp,SUI,20250806,100,14223,0.154624008815691,-1.1526937149710244,-0.9980697061553334
bybit_perp,SUI,20250806,250,10244,0.1676618851302369,-1.1716482863738942,-1.0039864012436572
bybit_perp,SUI,20250806,500,8690,0.17116613013917745,-1.162618191088941,-0.9914520609497636
bybit_perp,SUI,20250806,1000,6804,0.17310975026927797,-1.1534127620343122,-0.9803030117650343
